transaction_id,date,time,merchant,memo,amount,category,is_wants,is_impulse,sub_type,is_unseen_merchant,processed_text
1cded9bf-1455-4457-b881-9b13f1591f18,2025-03-05,18:10,McDonald's EmQuartier,ไก่ทอด KFC บักเก็ตพิเศษ,1094.9,food,True,False,wants,False,mcdonald s emquartier ไก่ทอด kfc บัก เก็ต พิเศษ
925d207c-b1b6-4ec6-9c2a-22ab2590bf05,2025-09-29,01:14,Sephora Thailand,ซื้อเสื้อกล้ามและกางเกงสแล็ค,2944.78,shopping,True,False,wants,False,sephora thailand ซื้อ เสื้อกล้าม และ กางเกง สแล็ค
1bd8be71-bbe0-4200-b146-704f75df71e2,2025-09-29,10:46,ชายสี่บะหมี่เกี๊ยว,แซนด์วิชทูน่ามื้อเช้า,175.25,food,False,False,routine,False,ชาย สี่ บะหมี่ เกี๊ยว แซนด์วิช ทูน่า มื้อ เช้า
c48e2302-f62a-4295-ae1f-532e50aea8b5,2025-11-30,15:33,IKEA Bangna,โอนเงิน,2181.06,shopping,True,False,wants,False,ikea bangna โอน เงิน
6fa44f93-16ff-4c97-a43a-dcb8b779eb55,2025-04-08,20:38,7-Eleven สาขาอโศก,ส้มตำไทยคอหมูย่าง,214.79,food,False,False,routine,False,7 eleven สาขา อโศก ส้มตำ ไทย คอ หมู ย่าง
b04df7e1-94e7-4089-a937-592011640e8d,2025-03-06,12:06,โจ๊กสามย่าน สาขา 2,ข้าวมันไก่เนื้อน่องไม่หนัง,173.96,food,False,False,routine,False,โจ๊ก สามย่าน สาขา 2 ข้าวมันไก่ เนื้อ น่อง ไม่ หนัง
b28d6924-bb68-4267-80b2-2cb82d582d0e,2025-07-03,12:34,Starbucks Reserve,สุกี้ชาบูเนื้อวากิวไม่อั้น,980.09,food,True,False,wants,False,starbucks reserve สุกี้ ชาบู เนื้อ วา กิว ไม่ อั้น
32442206-4a7c-44a9-8e5b-3c9caf06bc2e,2025-08-18,10:30,PlayStation Network TH,จ่ายผ่านแอป,1007.46,entertainment,True,False,wants,False,playstation network th จ่าย ผ่าน แอ ป
94a06b79-af9d-43c0-b1d3-479173016953,2025-09-16,10:48,ประกันภัยรถยนต์ วิริยะประกันภัย,ค่าแพ็กเกจมือถือรายเดือน 5G,3172.33,bills,False,False,routine,False,ประกันภัย รถยนต์ วิริยะ ประกันภัย ค่า แพ็กเกจ มือถือ รายเดือน 5 g
a1427e11-d2e3-48e3-a709-6fd053ac6560,2025-05-14,15:47,Spotify Premium TH,Disney+ Hotstar รายปี,319.97,entertainment,True,False,wants,False,spotify premium th disney hotstar รายปี
af6bb711-3d20-48f8-9d40-bba3d4dd7553,2025-01-18,19:25,7-Eleven สาขาอโศก,เส้นเล็กน้ำตกหมูพิเศษ,216.11,food,False,False,routine,False,7 eleven สาขา อโศก เส้น เล็ก น้ำตก หมู พิเศษ
f3e4140f-a014-4317-b2b6-88d97f6052f6,2025-10-15,10:40,Tops Supermarket All Seasons,คืนเพื่อน,440.68,shopping,False,False,routine,False,tops supermarket all seasons คืน เพื่อน
962fad1b-6601-4dd6-a9e9-6f33c7cc92f6,2025-12-23,10:41,KFC Drive Thru,ไก่ทอด KFC บักเก็ตพิเศษ,856.7,food,True,False,wants,False,kfc drive thru ไก่ทอด kfc บัก เก็ต พิเศษ
2dbcde1f-1f04-4593-910e-dea52076da1c,2025-10-09,07:09,Big C Supercenter รัชดา,ของสดวัตถุดิบทำกับข้าว,418.95,shopping,False,False,routine,False,big c supercenter รัชดา ของสด วัตถุดิบ ทำกับข้าว
6c11dd84-90de-40d1-99c2-71210ee89744,2025-09-05,22:40,ร้านข้าวราดแกงเมืองตรัง,ข้าวราดแกง 2 อย่างไข่ต้ม,235.3,food,False,False,routine,False,ร้าน ข้าวราดแกง เมือง ตรัง ข้าวราดแกง 2 อย่าง ไข่ต้ม
5c52c303-3360-4e40-b2c0-1f2442dc709f,2025-10-30,20:17,Uniqlo Central Rama 9,กระเป๋าผ้าแบรนด์ยอดฮิต,2568.85,shopping,True,False,wants,False,uniqlo central rama 9 กระเป๋า ผ้า แบรนด์ ยอดฮิต
c8558dd0-0fe4-4977-8d60-48ebbc3e98f2,2025-04-07,10:36,ร้านอาหารตามสั่งลุงหนวด,อาหารตามสั่งจานด่วน,118.77,food,False,False,routine,False,ร้านอาหาร ตาม สั่ง ลุง หนวด อาหาร ตาม สั่ง จาน ด่วน
d1a41576-bcbf-4d94-a1fa-2a762b2e56d5,2025-05-03,20:01,โอนร่วมบุญผ้าป่าวัดป่า,โอนเงิน,58.03,other,True,False,wants,False,โอน ร่วม บุญ ผ้าป่า วัด ป่า โอน เงิน
7ef62962-6dd5-4eb7-9e6a-125a364c8fb4,2025-02-09,02:18,Central Online Shopping,กล่องสุ่มคอลเลกชันใหม่ล่าสุด,1266.74,shopping,True,True,impulse_online,False,central online shopping กล่อง สุ่ม คอลเลกชัน ใหม่ ล่าสุด
587818f4-3b0b-44a2-9adb-f6bd390126b2,2025-11-13,15:20,Tops Supermarket All Seasons,ยอดตัดบัญชี,382.2,shopping,False,False,routine,False,tops supermarket all seasons ยอด ตัด บัญชี
26158c68-559c-4e32-9ec2-235fbf086529,2025-08-24,02:33,Lineman - ยำกุ้งสดแซ่บลืมผัว,ไก่ทอดบอนชอนชุดปาร์ตี้ สั่งดึก,840.07,food,True,True,impulse_delivery,False,lineman ยำ กุ้ง สด แซ่บ ลืม ผัว ไก่ทอด บอน ชอน ชุด ปาร์ตี้ สั่ง ดึก
baa34833-f42d-4999-b190-16cab39a698a,2025-08-08,16:46,Tops Supermarket All Seasons,ซื้อยาสีฟัน แชมพู และสบู่เหลว,436.63,shopping,False,False,routine,False,tops supermarket all seasons ซื้อ ยาสีฟัน แชมพู และ สบู่เหลว
a82c94f2-255f-4b09-b089-aee01ea5fb06,2025-07-29,08:32,KFC Drive Thru,ปิ้งย่างบาร์บีคิวฉลองปิดโปรเจกต์,901.92,food,True,False,wants,False,kfc drive thru ปิ้ง ย่าง บาร์บีคิว ฉลอง ปิด โปรเจกต์
a708c784-f66e-475b-b43a-71c84f906640,2025-12-09,13:36,ปตท. PTT Station สาขา 1,ค่าจอดรถรายชั่วโมงอาคาร,116.19,transport,False,False,routine,False,ปตท ptt station สาขา 1 ค่า จอด รถ ราย ชั่วโมง อาคาร
ece87231-d970-4b1a-a35f-d8eb2fd55821,2025-07-16,10:37,โอนเงินบริจาคมูลนิธิสุนัขจรจัด,บริจาคช่วยมูลนิธิการกุศล,199.77,other,True,False,wants,False,โอน เงินบริจาค มูลนิธิ สุนัขจรจัด บริจาค ช่วย มูลนิธิ การกุศล
4a8d5905-54f2-4918-a2fb-09853580c737,2025-01-28,22:58,Boots Pharmacy พระราม 9,น้ำยาซักผ้าและปรับผ้านุ่ม,283.83,shopping,False,False,routine,False,boots pharmacy พระราม 9 น้ำยา ซักผ้า และ ปรับ ผ้า นุ่ม
bdba715a-440d-4f48-850c-7e76f161fbe2,2025-01-16,09:45,Steam Games Store,PlayStation Plus Member,1041.25,entertainment,True,False,wants,False,steam games store playstation plus member
6f49c6c8-18b0-43f3-a3be-c82725e9ea4f,2025-07-04,17:44,B2S Think Space,โอนเงิน,703.88,shopping,True,False,wants,False,b 2 s think space โอน เงิน
96b60ca4-30fb-4fd1-ab20-974d6c190079,2025-06-06,23:29,TikTok Shop Thailand,ช้อปปิ้งออนไลน์ช่วงลดราคาเที่ยงคืน,2478.87,shopping,True,True,impulse_online,False,tiktok shop thailand ช้อปปิ้ง ออนไลน์ ช่วง ลดราคา เที่ยงคืน
5eccab0f-717b-4fe7-ade7-2f1f5748812d,2025-08-11,17:50,H&M EmQuartier,เสื้อผ้าแฟชั่นเกาหลีแมตช์ชุด,1598.43,shopping,True,False,wants,False,h m emquartier เสื้อผ้า แฟชั่น เกาหลี แมตช์ ชุด
0b356ed6-2f15-4edb-9a4b-4c5fc1978b9d,2025-01-08,09:54,The Beer Bar Sukhumvit 11,Spotify Individual Subscription,538.09,entertainment,True,False,wants,False,the beer bar sukhumvit 11 spotify individual subscription
0034f1e3-420b-4fa5-8dfc-617d0c7f320c,2025-01-13,13:23,ค่าเช่าคอนโด ลุมพินีทาวเวอร์,ชำระค่าน้ำประปานครหลวง,3246.47,bills,False,False,routine,False,ค่าเช่า คอนโด ลุมพินี ทาวเวอร์ ชำระ ค่า น้ำประปา นครหลวง
c8fbdfe4-1be9-49da-871f-484e71e2229b,2025-08-27,12:06,B2S Think Space,ซื้อเสื้อกล้ามและกางเกงสแล็ค,580.68,shopping,True,False,wants,False,b 2 s think space ซื้อ เสื้อกล้าม และ กางเกง สแล็ค
afbe4ce2-7377-423d-b7fb-7f2c150ea776,2025-04-14,00:32,Central Online Shopping,Apple Watch สายสปอร์ตแฟชั่น,1474.08,shopping,True,True,impulse_online,False,central online shopping apple watch สาย สปอร์ต แฟชั่น
56542e7a-48b3-481d-99c2-4619144efc1e,2025-06-25,20:21,ประกันภัยรถยนต์ วิริยะประกันภัย,ชำระบิลบัตรเครดิตรายเดือน,1337.55,bills,False,False,routine,False,ประกันภัย รถยนต์ วิริยะ ประกันภัย ชำ ระบิล บัตรเครดิต รายเดือน
6b06f5f0-3ef0-4ab9-b1cd-3708f694911c,2025-05-14,15:38,Big C Supercenter รัชดา,น้ำยาซักผ้าและปรับผ้านุ่ม,475.51,shopping,False,False,routine,False,big c supercenter รัชดา น้ำยา ซักผ้า และ ปรับ ผ้า นุ่ม
5014da69-aed3-4820-a790-ea7533383dd1,2025-10-23,07:58,ปตท. PTT Station สาขา 1,โอนเงิน,112.21,transport,False,False,routine,False,ปตท ptt station สาขา 1 โอน เงิน
7f59bc2f-6df2-4877-958e-a021cff599e5,2025-10-13,17:00,KFC Drive Thru,สุกี้ชุดครอบครัวพร้อมเป็ดย่าง,550.59,food,True,False,wants,False,kfc drive thru สุกี้ ชุด ครอบครัว พร้อม เป็ด ย่าง
5a1d2ba6-b895-470e-aa8d-83ca63bb0baa,2025-08-20,17:39,AirAsia Flight Booking,โอน,1340.64,transport,True,False,wants,False,airasia flight booking โอน
cc2901e5-81a0-4204-a2dd-f03c1ab478b2,2025-03-20,17:37,Line Man Taxi VIP,เรียกรถ GrabCar ไปปาร์ตี้,1254.43,transport,True,False,wants,False,line man taxi vip เรียก รถ grabcar ไป ปาร์ตี้
abfa9952-2c93-4c67-a47a-7e8b6429be17,2025-06-08,08:17,Major Cineplex รัชโยธิน,Disney+ Hotstar รายปี,1518.6,entertainment,True,False,wants,False,major cineplex รัชโยธิน disney hotstar รายปี
9d0a7fb9-dee7-42cb-8313-2cfc91ac6a77,2025-04-12,13:21,7-Eleven สาขาอโศก,แซนด์วิชทูน่ามื้อเช้า,206.98,food,False,False,routine,False,7 eleven สาขา อโศก แซนด์วิช ทูน่า มื้อ เช้า
c30694f9-b8f4-4e45-906b-9639a1bc0e81,2025-03-14,21:50,KFC Drive Thru,ชาบูหม้อไฟหมาล่าพรีเมียม,666.26,food,True,False,wants,False,kfc drive thru ชาบู หม้อไฟ หมา ล่า พรีเมียม
efca8fa1-bdbc-4057-ba69-f8f8d45c4bb4,2025-09-03,14:19,KFC Drive Thru,ปิ้งย่างบาร์บีคิวฉลองปิดโปรเจกต์,1069.3,food,True,False,wants,False,kfc drive thru ปิ้ง ย่าง บาร์บีคิว ฉลอง ปิด โปรเจกต์
69c7392a-3fa6-419f-b51f-491d4ef5ecdf,2025-10-12,09:11,Caltex เอกมัย,ค่าวินไปหน้าปากซอยสุขุมวิท,56.23,transport,False,False,routine,False,caltex เอกมัย ค่า วิน ไป หน้า ปากซอย สุขุมวิท
e5704fec-f38d-40f9-90b4-15e2edee30e4,2025-07-01,07:18,ค่าเช่าคอนโด ลุมพินีทาวเวอร์,ชำระยอดบัตรเครดิตยอดเต็ม,722.49,bills,False,False,routine,False,ค่าเช่า คอนโด ลุมพินี ทาวเวอร์ ชำระ ยอด บัตรเครดิต ยอด เต็ม
02b2068b-9529-496d-81fa-0d8d4a133ee2,2025-08-05,16:45,โจ๊กสามย่าน สาขา 2,ส้มตำไทยคอหมูย่าง,69.86,food,False,False,routine,False,โจ๊ก สามย่าน สาขา 2 ส้มตำ ไทย คอ หมู ย่าง
6739f1ff-4981-4f6a-9b13-759a9cec30a7,2025-01-27,08:20,Haidilao Hot Pot CentralWorld,โอนเงิน,641.45,food,True,False,wants,False,haidilao hot pot centralworld โอน เงิน
843d56cd-2030-4204-b038-ce5083f01dc7,2025-05-10,22:47,Line Man Taxi VIP,นั่ง Taxi Express ช่วงฝนตก,675.59,transport,True,False,wants,False,line man taxi vip นั่ง taxi express ช่วง ฝนตก
f7b11942-cb3b-4ea3-a90e-ebe1f65f891d,2025-12-25,21:00,Muji Central Chidlom,ลิปสติกและพาเลตต์อายแชโดว์,858.98,shopping,True,True,wants,False,muji central chidlom ลิปสติก และ พา เลตต์ อายแชโดว์
aa487bb8-f119-4dc7-a310-afe6aa4df1e6,2025-12-07,08:53,ปตท. PTT Station สาขา 1,Easy Pass เติมเงินทางด่วน,119.41,transport,False,False,routine,False,ปตท ptt station สาขา 1 easy pass เติม เงิน ทางด่วน
f57ac143-1e9f-46ed-889d-c8e6d3a98956,2025-12-04,15:41,ธนาคารกสิกรไทย K-Mobile,ทำบุญค่าน้ำค่าไฟวัดประจำเดือน,66.32,other,False,False,routine,False,ธนาคาร กสิกร ไทย k mobile ทำบุญ ค่าน้ำค่าไฟ วัด ประจำเดือน
57247b57-bb3a-4a07-8cf6-0bdaa762de07,2025-05-24,01:09,AIS Fibre Broadband,ค่าเน็ตบ้านรายเดือน 3BB,2162.9,bills,False,False,routine,False,ais fibre broadband ค่า เน็ต บ้าน รายเดือน 3 bb
d4242b4a-6ad2-4a6e-8ece-1feccca241a6,2025-10-31,22:19,Haidilao Hot Pot CentralWorld,ปิ้งย่างบาร์บีคิวฉลองปิดโปรเจกต์,297.41,food,True,False,wants,False,haidilao hot pot centralworld ปิ้ง ย่าง บาร์บีคิว ฉลอง ปิด โปรเจกต์
d6d13af5-4add-4b29-8b01-ae30d8c40154,2025-06-01,08:35,ค่าเช่าคอนโด ลุมพินีทาวเวอร์,เบี้ยประกันชีวิตและอุบัติเหตุ,3380.3,bills,False,False,routine,False,ค่าเช่า คอนโด ลุมพินี ทาวเวอร์ เบี้ย ประกันชีวิต และ อุบัติเหตุ
1399ef24-1405-43bf-be17-e7dcd029ad95,2025-12-01,19:59,Gentlewoman Store,พร้อมเพย์,667.74,shopping,True,False,wants,False,gentlewoman store พร้อม เพย์
26f5468f-874c-4504-a6a7-79b517cc328d,2025-09-13,12:54,Lotus's สุขุมวิท 50,ซื้อของใช้จำเป็นในห้องน้ำ,363.7,shopping,False,False,routine,False,lotus s สุขุมวิท 50 ซื้อ ของใช้ จำเป็น ใน ห้องน้ำ
a552a72c-d8d9-42e9-b252-fe7e1a3afc01,2025-07-02,21:29,MK Restaurants,เซ็ตซูชิพรีเมียมแซลมอน 5 คำ,497.01,food,True,False,wants,False,mk restaurants เซ็ต ซูชิ พรีเมียม แซลมอน 5 คำ
fce85c4e-3a25-4bf3-bd87-820e8d681f2a,2025-03-14,07:30,Momoparadise Central Rama 9,ไม่ระบุ,384.59,food,True,False,wants,False,momoparadise central rama 9 ไม่ ระบุ
024c554b-36d3-4eb0-8d7c-36c633c71688,2025-05-18,10:33,ปตท. PTT Station สาขา 2,ค่าวินมอไซค์ไปต่อรถไฟฟ้า,116.32,transport,False,False,routine,False,ปตท ptt station สาขา 2 ค่า วิน มอไซค์ ไป ต่อ รถไฟฟ้า
c016e62e-f5ab-4428-80af-0d79a42ec9ee,2025-01-16,08:13,ชายสี่บะหมี่เกี๊ยว,กาแฟคั่วเข้มแก้วเช้า,239.21,food,False,False,routine,False,ชาย สี่ บะหมี่ เกี๊ยว กาแฟ คั่ว เข้ม แก้ว เช้า
0d2f649b-aa7a-4b86-a709-3d856db5da98,2025-04-01,14:38,SF Cinema World CentralWorld,เคลียร์ยอด,482.42,entertainment,True,False,wants,False,sf cinema world centralworld เคลียร์ ยอด
27da58b2-b8ae-47d9-b5aa-143177af5167,2025-10-17,12:25,Tops Supermarket All Seasons,ซื้อยาแก้แพ้และวิตามินซีรวม,139.83,shopping,False,False,routine,False,tops supermarket all seasons ซื้อ ยา แก้ แพ้ และ วิตามิน ซี รวม
1580fee9-ce80-4220-98e0-11d5ecabc30d,2025-03-09,02:14,การประปานครหลวง MWA,ค่าโทรศัพท์และบรอดแบนด์,2264.37,bills,False,False,routine,False,การประปา นครหลวง mwa ค่าโทรศัพท์ และ บรอดแบนด์
9ecb4214-7706-49f4-ab53-96cf9a9a3838,2025-07-30,21:48,The Beer Bar Sukhumvit 11,เล่นบอร์ดเกมกับกลุ่มเพื่อน,1745.09,entertainment,True,False,wants,False,the beer bar sukhumvit 11 เล่น บอร์ด เกม กับ กลุ่ม เพื่อน
40537cc3-839b-49d3-8972-ad6fc59fd653,2025-01-16,14:24,ที่จอดรถ อาคารเสริมมิตร,ยอดตัดบัญชี,56.43,transport,False,False,routine,False,ที่จอดรถ อาคาร เสริม มิตร ยอด ตัด บัญชี
4361e4f2-4a40-472c-832c-f1e60bd72e92,2025-10-06,15:58,Big C Supercenter รัชดา,ผลไม้นำเข้าและนมจืด,472.58,shopping,False,False,routine,False,big c supercenter รัชดา ผลไม้ นำเข้า และ นม จืด
a87ed91f-328c-44ad-bd41-8f425abd3dc5,2025-03-04,17:19,BTS Skytrain อโศก,เติมน้ำมัน E20 รถยนต์ส่วนตัว,116.4,transport,False,False,routine,False,bts skytrain อโศก เติมน้ำมัน e 20 รถยนต์ ส่วนตัว
b41a717b-673f-4c79-8450-5d107ea3b629,2025-06-17,07:30,นิติบุคคลอาคารชุด ดิ ไอริส,เบี้ยประกันชีวิตและอุบัติเหตุ,2136.69,bills,False,False,routine,False,นิติบุคคล อาคารชุด ดิ ไอ ริ ส เบี้ย ประกันชีวิต และ อุบัติเหตุ
ef533826-3228-40d0-86db-0cc24f788971,2025-01-23,09:10,McDonald's EmQuartier,บุฟเฟต์ปิ้งย่างเกาหลีชุดใหญ่,638.09,food,True,False,wants,False,mcdonald s emquartier บุฟเฟต์ ปิ้ง ย่าง เกาหลี ชุด ใหญ่
72b0d530-3fe2-45b9-b216-14d74a969a28,2025-08-27,19:10,Nintendo eShop,ตั๋วหนัง IMAX 3D พร้อมป๊อปคอร์น,791.84,entertainment,True,False,wants,False,nintendo eshop ตั๋วหนัง imax 3 d พร้อม ป๊อปคอร์น
8eaaf648-1996-49ae-99f3-b98a17a8194d,2025-01-06,23:14,TikTok Shop Thailand,xxx,1124.04,shopping,True,True,impulse_online,False,tiktok shop thailand xxx
788bd9c4-a3a1-45df-b67a-4a4ebd91dae8,2025-03-28,19:44,Big C Supercenter รัชดา,ซื้อของใช้จำเป็นในห้องน้ำ,193.44,shopping,False,False,routine,False,big c supercenter รัชดา ซื้อ ของใช้ จำเป็น ใน ห้องน้ำ
54635a1a-1dab-42a6-9f11-bcb73583566d,2025-11-12,07:55,Karaoke City Praditmanutham,พร้อมเพย์,873.62,entertainment,True,False,wants,False,karaoke city praditmanutham พร้อม เพย์
429bf325-ada2-4c1e-b6ab-35ebdfb362d8,2025-11-01,10:18,AIS Fibre Broadband,ชำระบิลบัตรเครดิตรายเดือน,2778.68,bills,False,False,routine,False,ais fibre broadband ชำ ระบิล บัตรเครดิต รายเดือน
05019d31-a974-415c-a3d9-0020d0773dc7,2025-06-22,02:09,TikTok Shop Thailand,สั่งของเล่น Art Toy กล่องสุ่มไลฟ์ดึก,1092.73,shopping,True,True,impulse_online,False,tiktok shop thailand สั่ง ของเล่น art toy กล่อง สุ่ม ไลฟ์ ดึก
e72bf30e-cfc1-4b59-8656-d74424969f3c,2025-07-12,22:43,MK Restaurants,สุกี้ชาบูเนื้อวากิวไม่อั้น,560.61,food,True,False,wants,False,mk restaurants สุกี้ ชาบู เนื้อ วา กิว ไม่ อั้น
9215cbc5-d5a6-41fb-b8a0-4f9e18039a40,2025-04-28,16:40,Bar B Q Plaza,ปิ้งย่างบาร์บีคิวฉลองปิดโปรเจกต์,1151.99,food,True,False,wants,False,bar b q plaza ปิ้ง ย่าง บาร์บีคิว ฉลอง ปิด โปรเจกต์
390e03b8-5e4a-4cf8-aadf-3968b1865c83,2025-07-22,23:52,ประกันภัยรถยนต์ วิริยะประกันภัย,ชำระค่าส่วนกลางคอนโดมิเนียม,1621.48,bills,False,False,routine,False,ประกันภัย รถยนต์ วิริยะ ประกันภัย ชำระ ค่า ส่วนกลาง คอนโดมิเนียม
e2afca69-466a-4c13-8305-c761efd54c44,2025-12-05,08:04,Gentlewoman Store,เสื้อผ้าแฟชั่นเกาหลีแมตช์ชุด,618.32,shopping,True,False,wants,False,gentlewoman store เสื้อผ้า แฟชั่น เกาหลี แมตช์ ชุด
beace4f8-805e-44ca-a589-0290e5e50706,2025-03-19,15:38,ค่าธรรมเนียมถอนเงินข้ามเขต,ทำบุญค่าน้ำค่าไฟวัดประจำเดือน,162.98,other,False,False,routine,False,ค่าธรรมเนียม ถอนเงิน ข้าม เขต ทำบุญ ค่าน้ำค่าไฟ วัด ประจำเดือน
6f4e4bbd-3a5b-4703-81a4-c8abde680785,2025-01-16,20:53,Lotus's สุขุมวิท 50,ซื้อยาแก้แพ้และวิตามินซีรวม,289.87,shopping,False,False,routine,False,lotus s สุขุมวิท 50 ซื้อ ยา แก้ แพ้ และ วิตามิน ซี รวม
820247b7-7c23-4642-8864-15c79e70bbe7,2025-10-22,09:36,บัตรเครดิต KTC Visa,โอนค่าเช่าคอนโดประจำเดือน,1692.66,bills,False,False,routine,False,บัตรเครดิต ktc visa โอน ค่าเช่า คอนโด ประจำเดือน
9d26fdd6-610e-4fc2-9c44-01e1a65d43d2,2025-07-19,15:31,7-Eleven สาขาอโศก,จ่ายผ่านแอป,115.86,food,False,False,routine,False,7 eleven สาขา อโศก จ่าย ผ่าน แอ ป
f4e224d2-421b-4228-b04c-1842387570e1,2025-04-04,09:21,Momoparadise Central Rama 9,สุกี้ชุดครอบครัวพร้อมเป็ดย่าง,769.69,food,True,False,wants,False,momoparadise central rama 9 สุกี้ ชุด ครอบครัว พร้อม เป็ด ย่าง
b06fcbae-0d8e-4f73-a60c-feff9847c0e0,2025-09-17,16:54,Boots Pharmacy พระราม 9,ของสดวัตถุดิบทำกับข้าว,336.71,shopping,False,False,routine,False,boots pharmacy พระราม 9 ของสด วัตถุดิบ ทำกับข้าว
25e0eb34-32e4-4b61-9cc0-beaa4eebac24,2025-06-22,15:06,Sukishi Korean Buffet,ดินเนอร์ร้านอาหารอิตาเลียน,988.38,food,True,False,wants,False,sukishi korean buffet ดินเนอร์ ร้านอาหาร อิตาเลียน
8a1487fd-44f7-4127-b41a-632263ff8f43,2025-01-08,14:37,ร้านข้าวต้มรอบดึก กวงเฮง,เส้นเล็กน้ำตกหมูพิเศษ,166.73,food,False,False,routine,False,ร้าน ข้าวต้ม รอบ ดึก กวง เฮง เส้น เล็ก น้ำตก หมู พิเศษ
0d4e9366-9c61-411e-bc46-6c59297b2db1,2025-11-19,14:29,GrabCar Premium Bangkok,Grab VIP เดินทางไปสนามบิน,2224.52,transport,True,False,wants,False,grabcar premium bangkok grab vip เดินทาง ไป สนามบิน
88ecbd0c-58a7-4c43-a85c-3890ea9fe870,2025-09-29,11:26,BCP บางจาก พระโขนง,เติมน้ำมันดีเซลเต็มถัง,84.47,transport,False,False,routine,False,bcp บาง จาก พระ โขนง เติม น้ำมันดีเซล เต็ม ถัง
99776669-f4c1-4dc1-9b73-3b5ede18df9d,2025-08-21,17:51,7-Eleven สาขาอโศก,บะหมี่เกี๊ยวหมูแดงแห้ง,247.98,food,False,False,routine,False,7 eleven สาขา อโศก บะหมี่ เกี๊ยว หมูแดง แห้ง
c2312209-cbad-404e-99c2-c2ce4a0a247c,2025-04-01,14:37,Haidilao Hot Pot CentralWorld,ไม่ระบุ,584.1,food,True,False,wants,False,haidilao hot pot centralworld ไม่ ระบุ
f916780a-65c9-43ed-9751-2acc4598d056,2025-11-17,08:11,ร้านส้มตำเจ๊ไก่ รัชดา,ข้าวต้มปลาอินทรีย์รอบค่ำ,160.68,food,False,False,routine,False,ร้าน ส้มตำ เจ๊ ไก่ รัชดา ข้าวต้ม ปลา อินทรีย์ รอบ ค่ำ
c3b86968-a7f0-4381-94a4-6dc583505f44,2025-11-07,07:59,Sukishi Korean Buffet,ไก่ทอด KFC บักเก็ตพิเศษ,1189.43,food,True,False,wants,False,sukishi korean buffet ไก่ทอด kfc บัก เก็ต พิเศษ
a995aaca-51a8-4809-8886-c8f7f7ad6f1a,2025-04-16,20:28,McDonald's EmQuartier,เซ็ตซูชิพรีเมียมแซลมอน 5 คำ,395.47,food,True,False,wants,False,mcdonald s emquartier เซ็ต ซูชิ พรีเมียม แซลมอน 5 คำ
67411f17-9c0f-47af-a5fb-97e2a4555323,2025-07-16,21:42,ประกันภัยรถยนต์ วิริยะประกันภัย,เบี้ยประกันชีวิตและอุบัติเหตุ,359.53,bills,False,False,routine,False,ประกันภัย รถยนต์ วิริยะ ประกันภัย เบี้ย ประกันชีวิต และ อุบัติเหตุ
c5c7de2d-d602-45a7-9d4f-e10aefea9d63,2025-07-26,11:16,Uniqlo Central Rama 9,เสื้อผ้าแฟชั่นเกาหลีแมตช์ชุด,2930.77,shopping,True,True,wants,False,uniqlo central rama 9 เสื้อผ้า แฟชั่น เกาหลี แมตช์ ชุด
8e58f917-cf52-4fdc-8e65-4e38be53eb75,2025-11-14,01:59,Lineman - ยำกุ้งสดแซ่บลืมผัว,เบอร์เกอร์ชุดใหญ่เฟรนช์ฟรายส์ดึก,1112.08,food,True,True,impulse_delivery,False,lineman ยำ กุ้ง สด แซ่บ ลืม ผัว เบอร์เกอร์ ชุด ใหญ่ เฟรนช์ ฟรายส์ ดึก
64539425-8211-4988-bc70-2bbc39323b85,2025-11-02,07:49,ข้าวมันไก่ตอนประตูน้ำ,ข้าวต้มปลาอินทรีย์รอบค่ำ,207.33,food,False,False,routine,False,ข้าวมัน ไก่ตอน ประตูน้ำ ข้าวต้ม ปลา อินทรีย์ รอบ ค่ำ
27e84ccd-8259-4600-977c-d7b863ffedd0,2025-08-28,16:42,Gourmet Market Siam Paragon,ผลไม้นำเข้าและนมจืด,186.9,shopping,False,False,routine,False,gourmet market siam paragon ผลไม้ นำเข้า และ นม จืด
7d01faa5-77f9-4fca-ab40-208290511641,2025-07-24,21:52,บัตรเครดิต KTC Visa,ไม่ระบุ,950.07,bills,False,False,routine,False,บัตรเครดิต ktc visa ไม่ ระบุ
30a4469e-6ccb-45e3-b7b9-e2346bcda5b7,2025-12-04,07:55,วินมอเตอร์ไซค์ ซอยสุขุมวิท 21,M-Flow ชำระค่าผ่านทางด่วน,71.58,transport,False,False,routine,False,วิน มอเตอร์ไซค์ ซอย สุขุมวิท 21 m flow ชำระ ค่า ผ่าน ทางด่วน
bccaa569-0e80-42f4-a2f3-f70bcdb8e79f,2025-08-10,10:35,Starbucks Reserve,สุกี้ชาบูเนื้อวากิวไม่อั้น,544.22,food,True,False,wants,False,starbucks reserve สุกี้ ชาบู เนื้อ วา กิว ไม่ อั้น
f3543666-4521-4adc-9b0a-a3063568d350,2025-12-06,07:19,IKEA Bangna,เสื้อเบลเซอร์ทำงานคอลใหม่,1877.25,shopping,True,False,wants,False,ikea bangna เสื้อ เบล เซอร์ ทำงาน คอ ล ใหม่
e06e0dd5-b6e3-40b7-a359-9e21c337c59e,2025-03-03,20:35,Nintendo eShop,Disney+ Hotstar รายปี,694.93,entertainment,True,False,wants,False,nintendo eshop disney hotstar รายปี
